,conversation,speaker,backchannel_given,backchannel_recieved
1,a578f247-68aa-4e9a-a1e9-6c66bbaba13b,5eccfd5e040498000acbab5c,87,99
0,a1a0b592-b2dc-4abe-bb4f-a29ecb6e88fa,5ef831c97dcd65573bbb0649,84,25
1,a1a0b592-b2dc-4abe-bb4f-a29ecb6e88fa,5f0c61f219803a07239a4269,25,84
0,6fe76b71-8f31-4b6f-9347-557cf88d18a5,5c0023fb2213be0001c2cdde,43,156
1,6fe76b71-8f31-4b6f-9347-557cf88d18a5,5dea961cf4c5e11bd9c4058c,156,43
0,566dee96-2aea-45e5-b75c-9cde9f601b16,5de59698a2db8951b9955ccb,69,265
1,566dee96-2aea-45e5-b75c-9cde9f601b16,5f60a93d6baab60522f3d1fa,265,69
0,6e82e1a7-b912-409c-9a03-7dee3ece95f1,5e67b5c4a027430517877069,229,27
1,6e82e1a7-b912-409c-9a03-7dee3ece95f1,5ed2fa0793788128b41df2cd,27,229
0,00411458-8275-4b92-a000-d52187f03604,5d510396f6725b001a4fc025,188,61
1,00411458-8275-4b92-a000-d52187f03604,5dd5bc3bd5cef8000b9861d5,61,188
0,69f68857-86f2-4357-9675-e4b2f62dad8d,5db6f5c8c5ffeb000ac7cfb2,398,94
1,69f68857-86f2-4357-9675-e4b2f62dad8d,5f935494c542c2119a47e3c4,94,398
0,ead2e5ec-472b-4902-85ab-564b0636572f,5f26378609aca228dcfd19fa,101,39
1,ead2e5ec-472b-4902-85ab-564b0636572f,5f6388bf9ae5ad07ba1a0173,39,101
0,670a5595-30d2-4917-a91a-09ddd8f5f5dc,5db721e8e26da7000b6c7f85,104,86
1,670a5595-30d2-4917-a91a-09ddd8f5f5dc,5e63ff31e4e9bf183d956072,86,104
0,f0f5978d-e055-4887-a480-a6a75546ec28,5f0b33e16edeb5429793f878,138,117
1,f0f5978d-e055-4887-a480-a6a75546ec28,5f1ba4b61d8b7c3adf75d9e0,117,138
0,248e9787-661a-4b8a-90e9-6dab547ca69d,55a43cf3fdf99b02ff6cb0b4,122,171
1,248e9787-661a-4b8a-90e9-6dab547ca69d,5a3dfbbcdaea400001ac1adc,171,122
0,84d515cd-f635-4cfd-96f1-86cc78963b9a,5b997597caaef400011da16d,112,81
1,84d515cd-f635-4cfd-96f1-86cc78963b9a,5e51dfe3618c57215938d7b7,81,112
0,d70e5a84-c195-4832-8862-07f85cda138a,5cf480e61e7dd30001eee4c1,147,103
1,d70e5a84-c195-4832-8862-07f85cda138a,5e4589f0dc89f106ff742885,103,147
0,05d984c2-1a2e-4bb2-8f4d-98c81fde6664,5d8d821215875e001482ece7,77,71
1,05d984c2-1a2e-4bb2-8f4d-98c81fde6664,5fa41b6733b31601ac3f79c5,71,77
0,8013339f-3154-4547-a791-42df23095ceb,5f04797c88d91307286d6379,121,163
1,8013339f-3154-4547-a791-42df23095ceb,5f4e391f5dbb441153a43289,163,121
0,d5d67a5a-4b95-479f-a4a8-cb86ae7aea54,5db6f5c8c5ffeb000ac7cfb2,214,83
1,d5d67a5a-4b95-479f-a4a8-cb86ae7aea54,5f1d266c6f7d7f62a219fade,83,214
0,3c923944-0979-45d1-8396-a72dd9ec55d2,5d30a875ad3457001743fbc9,266,83
1,3c923944-0979-45d1-8396-a72dd9ec55d2,5eba7dd788044a040e7d8d60,83,266
0,889978ac-40cd-4dc0-bb79-39334f6037e2,5e097142864020244036e40d,75,252
1,889978ac-40cd-4dc0-bb79-39334f6037e2,5e9bc5c73a47a40d4ddc16d5,252,75
0,c2ed5c73-0d63-4f92-86a0-0644cac96c10,5be8de2ed3560900015c743a,119,285
1,c2ed5c73-0d63-4f92-86a0-0644cac96c10,5f195ead0ccbf2018572a26f,285,119
0,34228312-a473-483c-bfad-3bc9b7bdc818,5f0e50c3a8d93519188a7525,36,103
1,34228312-a473-483c-bfad-3bc9b7bdc818,5f612984e5033f09587f0faf,103,36
0,571a07dc-20ed-4983-ba2d-a6a9461065ec,5ed1247740e3ed03a7b6bff5,174,70
1,571a07dc-20ed-4983-ba2d-a6a9461065ec,5edf2043d53fce1c797d9f5d,70,174
0,9b1390e1-e5fd-4288-8a6c-09d0aaf970e9,5c2d2bedbe01f100013be5c7,133,49
1,9b1390e1-e5fd-4288-8a6c-09d0aaf970e9,5ea1fcf9dfd09210e8645727,49,133
0,92a95acb-06cf-48b6-bc49-c78d972b64d0,5a79de1faa46dd00016b3a60,160,102
1,92a95acb-06cf-48b6-bc49-c78d972b64d0,5c75471e5eb59f000131c7a4,102,160
0,b11a682b-5a1e-4d87-81d5-107b699fe12b,5bf5f40635087500014257fe,81,177
1,b11a682b-5a1e-4d87-81d5-107b699fe12b,5ea523b2a7782138712c7e1b,177,81
0,1fdf2fcf-746c-446e-a3fa-d70fbbf3e2c6,5e5ca080bb37ff47b09dd4cc,206,336
1,1fdf2fcf-746c-446e-a3fa-d70fbbf3e2c6,5f6e7ce18d7ea83c39acc2d5,336,206
0,ce044258-3886-4f26-a670-d32aeeec6df9,5eab81a183d00517ecc69645,64,56
1,ce044258-3886-4f26-a670-d32aeeec6df9,5eb4d812d25d2534cacd8c68,56,64
0,c5972417-388c-4b2a-9218-543268c3ee9a,56df9a836b4093000bd896c7,73,79
1,c5972417-388c-4b2a-9218-543268c3ee9a,5e7e70c583c34c53f6c643db,79,73
0,6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,5d36600685d1d50001affacb,210,50
1,6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,5e1545d9b1fb05b6369d13e8,50,210
0,624f744d-408e-4207-a725-f98a57340d90,5d2c54fadc093b001983dc57,144,27
1,624f744d-408e-4207-a725-f98a57340d90,5f9b44bb3e13ec35fc8894d0,27,144
0,de1cb6f3-2285-4cd6-bb5c-81923d0c7f6b,5ebea06f9d56a105c10f6315,140,61
1,de1cb6f3-2285-4cd6-bb5c-81923d0c7f6b,5f4d92a4584ab6064be44ce5,61,140
0,ac70f2fe-8432-4ccf-b995-6373cc32b9be,5c6c90bcf4dc2c0001e8d6d1,120,226
1,ac70f2fe-8432-4ccf-b995-6373cc32b9be,5e8b50db95c6e00171fc6151,226,120
0,db7337ea-fda0-4fa5-bb7c-bb12297a6f9a,5ebb26803576b50eb12d87d9,81,227
1,db7337ea-fda0-4fa5-bb7c-bb12297a6f9a,5f1cc717981bb7584655fe62,227,81
0,96f6db82-38b2-491f-a7d4-83a3a2c29c8f,5ac53209fa3b4e0001736f22,66,199
1,96f6db82-38b2-491f-a7d4-83a3a2c29c8f,5e6139a2941dfb03f8bf1852,199,66
0,e7b266e9-d36e-4e2e-b6f5-3adde88c8f27,5d0ef1db991536001911cbf0,170,90
1,e7b266e9-d36e-4e2e-b6f5-3adde88c8f27,5d96203d74f4a000159a8c58,90,170
0,071cf0a9-87b3-4bd5-a6ca-f0798227e8e3,5afa5252672ea800010d97e6,91,180
1,071cf0a9-87b3-4bd5-a6ca-f0798227e8e3,5ec453f93ba6b432bdf01d58,180,91
0,4e3233b7-5d89-47e9-a795-25452f99a1c9,5ca6bbf13b5fcf00100996e9,95,117
1,4e3233b7-5d89-47e9-a795-25452f99a1c9,5f6b9e2aab8b000def48cc53,117,95
0,9ac941a3-3b04-4bb0-8cb1-d6dcc2583b93,5d5dc2d37bfc8400013b653c,204,182
1,9ac941a3-3b04-4bb0-8cb1-d6dcc2583b93,5f5127e45185c93094565dcd,182,204
0,024c9be7-c98d-4a2e-b4a9-7884d0b0f626,5cc93712f2915d00148a0602,91,40
1,024c9be7-c98d-4a2e-b4a9-7884d0b0f626,5f4d92a4584ab6064be44ce5,40,91
0,6ce9f678-15c4-424c-bf3f-b4e2f47a8818,5cd8d86210887400182db201,124,131
1,6ce9f678-15c4-424c-bf3f-b4e2f47a8818,5f6cefecb8137d13565d8c33,131,124
0,945a995a-96fc-4f11-a508-5aab151aac05,5efabf3ac16df890cee2b41e,241,49
1,945a995a-96fc-4f11-a508-5aab151aac05,5efe907ba8384039f55a9625,49,241
0,f741836c-f520-444e-a920-2c376d82f791,5f29dfe7512c2817f7957e1a,143,108
1,f741836c-f520-444e-a920-2c376d82f791,5f712c16875f0375275c57d5,108,143
0,bd255963-943c-4f04-a18a-cbc402817dd8,5c91c693765dad0016f8495c,189,83
1,bd255963-943c-4f04-a18a-cbc402817dd8,5cf6231511ba980001e3aa3d,83,189
0,be833fa5-7aee-4eb7-a004-ce74a2918492,571cea664ca277001153c045,34,69
1,be833fa5-7aee-4eb7-a004-ce74a2918492,5f612984e5033f09587f0faf,69,34
0,1ec76fe8-2893-4a25-878c-d37b8e949dc7,58043bb3bd8a970001fdef44,212,92
1,1ec76fe8-2893-4a25-878c-d37b8e949dc7,5e8408d21d9287000cae48bc,92,212
0,a486867c-c6b4-47c1-a43a-8ceba0eb03f6,5e4b0189cdf5a6011838a6a2,85,113
1,a486867c-c6b4-47c1-a43a-8ceba0eb03f6,5f4a4da1575d605c43bef871,113,85
0,2c92dd3e-6e7a-4968-871d-5674790e7a74,5d0a731abf09e10001c3f3d8,58,157
1,2c92dd3e-6e7a-4968-871d-5674790e7a74,5eeaae5f4c86581c32bf9a82,157,58
0,1e3c22d6-422c-4921-8892-e31e09f9a2f6,5d81611eb54787000140f73a,80,82
1,1e3c22d6-422c-4921-8892-e31e09f9a2f6,5df9d7c2451be5738da84e4d,82,80
0,59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5,5a79f14a8fe2dc00010593eb,49,259
1,59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5,5dab7683c514d8001730ae4e,259,49
0,20bc98a3-efaa-4657-8448-f731bdec47cb,5850d667b64b9e00017cb722,95,188
1,20bc98a3-efaa-4657-8448-f731bdec47cb,5f7650394e4cec0eb873e182,188,95
0,ac88fef5-eecc-4a97-aa42-623c9ee62272,5a0f7d84ff266c0001d209cc,86,81
1,ac88fef5-eecc-4a97-aa42-623c9ee62272,5efbbac9041ae7163c083d36,81,86
0,af161134-b61c-4625-a31d-f05538d21909,5c7c1b0dda78bc0001257fa2,100,113
1,af161134-b61c-4625-a31d-f05538d21909,5e24251b3e33586a5802206f,113,100
0,4b52c90e-e486-4276-a029-7fba4861396d,5c35101dbef9a20001e323f2,40,94
1,4b52c90e-e486-4276-a029-7fba4861396d,5ea9c6541eb4f0121a911e1a,94,40
0,dbab57c7-0154-4191-be76-5d7f60a0618e,5ef6bb87b83f3b000a3f04ae,54,94
1,dbab57c7-0154-4191-be76-5d7f60a0618e,5f7e700fa9c86614bbb5343a,94,54
0,f9d2c20b-1c2e-4393-be19-675aba485e5d,5bf336d965825d00017cf3c2,48,121
1,f9d2c20b-1c2e-4393-be19-675aba485e5d,5eaabf0113401e01e554cd32,121,48
0,55484ecc-5a95-4629-850c-55f4b8aded7c,5dd324424524e7334967690d,88,46
1,55484ecc-5a95-4629-850c-55f4b8aded7c,5f9ce8cd0c6e891eed46dccc,46,88
0,67488a81-9de6-4c8a-be03-817c716a3912,5c0595bb1a20110001e9f1e1,278,67
1,67488a81-9de6-4c8a-be03-817c716a3912,5d9be30b027b5602c520d93b,67,278
0,565376e1-b61b-4327-976b-c548ea3b4708,5dcb55b60133ef83a90f85ac,86,189
1,565376e1-b61b-4327-976b-c548ea3b4708,5f3a06ed07aaa21cd8a2e3b4,189,86
0,ce3f05bf-184f-4ca0-beb7-87635cc93f55,56802e5fc5767f00121cc6a0,51,124
1,ce3f05bf-184f-4ca0-beb7-87635cc93f55,5efe907ba8384039f55a9625,124,51
0,9888a348-46ae-4941-a37b-b1955439f958,5dae16d241fbb6001160ce72,122,156
1,9888a348-46ae-4941-a37b-b1955439f958,5f113ec4c304894ad573296c,156,122
0,202d99fa-91ea-4893-a15f-365039e198b6,5c97d5bb41502a0017b3aadf,89,128
1,202d99fa-91ea-4893-a15f-365039e198b6,5deb1865986140241391d84a,128,89
0,34024389-e241-4c26-96d5-50300466d28f,5cbea0b506e27c001e4c03a8,46,116
1,34024389-e241-4c26-96d5-50300466d28f,5e799448fb3c7055cdee5ecd,116,46
0,1a4f9ccc-8bac-4733-802d-b93c2781302d,5eb06b5c438b1810fe2e58a2,197,62
1,1a4f9ccc-8bac-4733-802d-b93c2781302d,5f4a4da1575d605c43bef871,62,197
0,40d9ff29-4edc-4570-b980-fcdf70bb1629,5aea85ab831584000180a1f6,258,115
1,40d9ff29-4edc-4570-b980-fcdf70bb1629,5b836aa6413ac100010d165c,115,258
0,7d878932-ff6b-41ae-aca1-e15582e5d519,5b5e7e643bac1d0001f9bf28,156,155
1,7d878932-ff6b-41ae-aca1-e15582e5d519,5f51530ebc50f53857d60824,155,156
0,115ba192-7e26-497b-85b2-adf378b33387,5d0fb996286e1700010de2c1,123,181
1,115ba192-7e26-497b-85b2-adf378b33387,5f4c043843154b0efb8a1a25,181,123
0,0203bb21-da17-416b-8e2f-018b99689616,5a49d6a06d85f80001c25bc4,187,83
1,0203bb21-da17-416b-8e2f-018b99689616,5a79f14a8fe2dc00010593eb,83,187
0,89d49611-6307-425e-b47f-69d9b317573d,5a73899f9cdd1800017786f0,47,58
1,89d49611-6307-425e-b47f-69d9b317573d,5ef54b31234db61ac1c7fdb0,58,47
0,9e7cba4a-ddcf-4e84-8892-6759fbde7608,5bd0d9bf25db7b0001786a5b,72,95
1,9e7cba4a-ddcf-4e84-8892-6759fbde7608,5f08bea1c1c4e111f286d7d1,95,72
0,29b7edd5-d78d-4edb-bcce-4f6c9a166455,587418895c17910001ea4e75,55,23
1,29b7edd5-d78d-4edb-bcce-4f6c9a166455,5ecb2895bc80406a12e913a7,23,55
0,1bd0be8a-e85c-4c7e-a965-a87dd64992e7,5bdf8df9ed3acf000166aafd,71,88
1,1bd0be8a-e85c-4c7e-a965-a87dd64992e7,5eb1080bc2728b1d513f5727,88,71
0,671f9e6e-a35f-4bdc-9b61-4adb53bb1690,5e531b2205acdb33c0f5f24c,89,171
1,671f9e6e-a35f-4bdc-9b61-4adb53bb1690,5f5fffc902adba0e8f3fdb75,171,89
0,52983901-602c-484c-a43f-da8509a84e88,5dea961cf4c5e11bd9c4058c,60,186
1,52983901-602c-484c-a43f-da8509a84e88,5f4d2156f727e10c3c2c4a35,186,60
0,a16e426d-757b-44ea-bd45-1f04912427c5,55ed87f0748092000baa9a0b,140,451
1,a16e426d-757b-44ea-bd45-1f04912427c5,5edb269fd20f6b7884b4af69,451,140
0,8b0ecdda-eb47-420e-8a79-a41e64a40b09,58cc6e1293dac30001d4abc6,104,171
1,8b0ecdda-eb47-420e-8a79-a41e64a40b09,5e7cb742d29f7530898fb99d,171,104
0,209e1eea-1c64-41bb-8707-47c4d77e7e92,5a791168f49c9a0001f31061,64,447
1,209e1eea-1c64-41bb-8707-47c4d77e7e92,5f3e9f121e84430ec9310a7b,447,64
0,b88c01b7-4d38-42c5-b650-ee796b3ef869,5dd33bd8f01cbe3350807cf6,53,233
1,b88c01b7-4d38-42c5-b650-ee796b3ef869,5ee584e4acfd341ac542b0c9,233,53
0,de2c068a-4371-461b-8db2-c13a5e9acae7,5d3bfd65aca82300157c95c2,71,112
1,de2c068a-4371-461b-8db2-c13a5e9acae7,5f84e179b04d981b82eec08f,112,71
0,6ae995fc-97f7-4fa4-84d9-aa19c360eae9,5c114210280a8200019d7b1d,110,80
1,6ae995fc-97f7-4fa4-84d9-aa19c360eae9,5dbf9446a3f5cb419e9d28c8,80,110
0,b877a5bf-3384-4ea0-bf82-cef399a1b00d,5c5f7a56054ae60001d066f2,231,25
1,b877a5bf-3384-4ea0-bf82-cef399a1b00d,5d42407c2de85600173b5f1e,25,231
0,7c791294-8145-49c8-99c4-e44e8b95fb41,5bc0bcb38b1ded0001bfaa58,68,263
1,7c791294-8145-49c8-99c4-e44e8b95fb41,5ede3d2ef7c9f9068776c4d2,263,68
0,2673c393-67e0-4880-b56f-d6b2696f1631,5acba4a15cd10500016280ca,90,73
1,2673c393-67e0-4880-b56f-d6b2696f1631,5d0a731abf09e10001c3f3d8,73,90
0,9e568fdb-cf02-449b-ac55-73ea9f54c89d,5df40839a1f3612e51ff72bb,124,360
1,9e568fdb-cf02-449b-ac55-73ea9f54c89d,5f568b81712ed00cb3759181,360,124
0,2a2cab49-1155-4379-b926-0e1b9e838687,5e685de0490eba10cf5348af,156,117
1,2a2cab49-1155-4379-b926-0e1b9e838687,5e9dc4963217ff0f489c2287,117,156
0,0697223a-23a7-4e7e-9917-6c8c7dc265c2,5bfb3c42b2fc16000101296b,71,186
1,0697223a-23a7-4e7e-9917-6c8c7dc265c2,5ef418a3637bb41d140de7e4,186,71
0,24292f26-1133-4475-ac34-37230db54f33,5e975ea254955d0bfe9f7929,112,255
1,24292f26-1133-4475-ac34-37230db54f33,5f97876ff0dac31565af2afe,255,112
0,6163a127-a76c-4bec-8d7c-02e6e6fd548a,5ede1b9de880a5035a41da35,68,110
1,6163a127-a76c-4bec-8d7c-02e6e6fd548a,5f97a2147222e0171a3a651b,110,68
0,cfc29ca4-463c-491e-9a43-8642be52729a,5ed74a20ac241e1c4dfeb045,81,178
1,cfc29ca4-463c-491e-9a43-8642be52729a,5fa6006c1355231e6094a472,178,81
0,265c2640-040f-4f32-9ac6-2fb564d28133,5c5fc0136467ac0001b80940,169,132
1,265c2640-040f-4f32-9ac6-2fb564d28133,5d633f7d4b3d9000011fc60a,132,169
0,c2932f7f-be84-43e9-8798-21986cfeba4c,5f2850a9d9a5f01279e1bd16,91,254
1,c2932f7f-be84-43e9-8798-21986cfeba4c,5f51268b7abc4a30c4d8240d,254,91
0,230a227f-e1e3-46ef-8817-37912ba9f87a,5c75471e5eb59f000131c7a4,96,109
1,230a227f-e1e3-46ef-8817-37912ba9f87a,5c97d5bb41502a0017b3aadf,109,96
0,343fdcb2-0edf-4eda-938a-17bb3e937c18,5dcfe5ec41fb3f0de0080f1a,78,155
1,343fdcb2-0edf-4eda-938a-17bb3e937c18,5f26bac88dfa6b4245d86e2d,155,78
0,dc614ef9-81f0-44c0-88a4-b40398bd507a,5e8ad30c67bb9677e3970773,104,78
1,dc614ef9-81f0-44c0-88a4-b40398bd507a,5e97478f8b670f09dad1fd02,78,104
0,6147bbf7-b883-4cb8-b934-d305ec927d7f,5d4c7ac3e8ec490018b0050d,125,178
1,6147bbf7-b883-4cb8-b934-d305ec927d7f,5e67b5c4a027430517877069,178,125
0,d1bba1e2-f927-42e9-8b80-d7b88187794e,5bddd72b18f1b9000174109e,98,118
1,d1bba1e2-f927-42e9-8b80-d7b88187794e,5d10eaf23afd390019075267,118,98
0,1672c478-3dd7-400f-8be4-e474b1044eb8,5d9d2e421af9ed0011c31894,43,190
1,1672c478-3dd7-400f-8be4-e474b1044eb8,5edaf0abba14031b7899eb3f,190,43
0,33567718-2e8d-454c-95fc-c34fa41a4068,592bb32c943e670001cde123,140,80
1,33567718-2e8d-454c-95fc-c34fa41a4068,5c78dc27e8df4d00150c5252,80,140
0,01e64778-2ce4-482d-814c-08360b12c88a,5db25a62299961000fc5628d,62,172
1,01e64778-2ce4-482d-814c-08360b12c88a,5f823bb0349c5037632a2bbb,172,62
0,5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa,5f2850a9d9a5f01279e1bd16,144,124
1,5b48dc51-b4ca-432e-b3d6-e3c1f61c58fa,5f6b69d064b69d05a7c7c621,124,144
0,ea21dc03-4ddc-4568-891a-f51c3b1a42ee,5f440d9f63546316e56a10d0,144,86
1,ea21dc03-4ddc-4568-891a-f51c3b1a42ee,5f4efbf90b8cc113d26921a4,86,144
0,2174f1c1-9ab7-454b-ba48-a1ff70784398,5eb4a3fb75168630c3e6fdb1,100,72
1,2174f1c1-9ab7-454b-ba48-a1ff70784398,5ec18c4c2f44695b38204649,72,100
0,caffe117-7ca9-473c-981a-9347375ad922,597b858909bdcf000153ff58,40,130
1,caffe117-7ca9-473c-981a-9347375ad922,5d81746b784c7600198580ee,130,40
0,e3672109-1f5b-4b37-aef8-97b08fe6e632,5ceff90683416100197cde83,134,131
1,e3672109-1f5b-4b37-aef8-97b08fe6e632,5d9d2e421af9ed0011c31894,131,134
0,934e0711-7abb-4a17-a73e-4e6b2b175547,5ca6bbf13b5fcf00100996e9,116,142
1,934e0711-7abb-4a17-a73e-4e6b2b175547,5f14cf327627fb00097f9a8a,142,116
0,188c0cbf-69bf-487a-bb75-c7b088df160b,5f62498a23e52627a1dbda93,156,103
1,188c0cbf-69bf-487a-bb75-c7b088df160b,5f722f85f1b79f1326f59ada,103,156
0,9e11ca71-f442-49d4-a9c0-3c7ba4afa275,5ea6467fe88f00661eb5638b,93,161
1,9e11ca71-f442-49d4-a9c0-3c7ba4afa275,5efbd589ceb6b9190882911d,161,93
0,a83e63c0-6a89-4f9d-aedb-1612fa097fb0,5d49a0b751695e0001a188a8,74,169
1,a83e63c0-6a89-4f9d-aedb-1612fa097fb0,5df15bc3361a8506b94f79ed,169,74
0,aecdb078-674d-4aaf-82b9-217b2fcf546c,5d2c54fadc093b001983dc57,116,141
1,aecdb078-674d-4aaf-82b9-217b2fcf546c,5f2dc72a2839110f8f256ec9,141,116
0,f3eacb84-c7fb-40b8-af8b-4661d9d62a91,5bc9f8b677740000016a08b5,144,55
1,f3eacb84-c7fb-40b8-af8b-4661d9d62a91,5c670a430d80fd00014264f9,55,144
0,c0486044-cb98-4c6f-b9d6-ab33e2bf99a6,56db4c217dcddf000bd5853c,264,109
1,c0486044-cb98-4c6f-b9d6-ab33e2bf99a6,5f0e50c3a8d93519188a7525,109,264
0,e14e94f7-2550-4f38-b9ba-ebe4958e0512,5a59452c76d1c60001ab20aa,79,260
1,e14e94f7-2550-4f38-b9ba-ebe4958e0512,5f4c9e74da9c148b0d42ecbd,260,79
0,7278766a-bedd-40d3-b335-428e8cf5de09,5ea72592a95dbf0c71404225,84,135
1,7278766a-bedd-40d3-b335-428e8cf5de09,5f12b2d469688113079cc273,135,84
0,1d258491-0ed5-41c8-96c3-af875ef4f1c5,5a135875074b1900012527a9,85,83
1,1d258491-0ed5-41c8-96c3-af875ef4f1c5,5e7fefe06c12706d47e35211,83,85
0,52e38736-df36-4dfc-97c3-7f7a2ca790ad,5687d85e369319000c269c55,147,85
1,52e38736-df36-4dfc-97c3-7f7a2ca790ad,5b4a6e57d317a20001e2d051,85,147
0,789c643a-d04b-4ddc-a1a5-9cbd87175430,59877315f8b162000167a2c6,115,78
1,789c643a-d04b-4ddc-a1a5-9cbd87175430,5d8de6eaafa2c40019f2375e,78,115
0,492a9916-3e2b-4d3c-acac-e3161eb7e996,5e24ce20e3c71973d8ac396d,111,580
1,492a9916-3e2b-4d3c-acac-e3161eb7e996,5f07070d75038e05e9fcf515,580,111
0,f5880665-780d-4951-b207-89f98095021f,5d633f7d4b3d9000011fc60a,93,104
1,f5880665-780d-4951-b207-89f98095021f,5f1221640ad01c141571dc50,104,93
0,fa6bbcef-8354-4cc4-9fac-772d1d8dbb67,5dd61a909ca8a35c14d8d610,34,124
1,fa6bbcef-8354-4cc4-9fac-772d1d8dbb67,5ee2aa08fb2efb7bf0d0f60c,124,34
0,419c2d57-3d26-4c4e-a5a5-de392846532f,5b95981f21e7200001f5987a,140,44
1,419c2d57-3d26-4c4e-a5a5-de392846532f,5e8ca66ce6592d0350103956,44,140
0,219f3a85-89a1-4611-8d80-61f63910ec13,5b66ce776f0d0400010d678d,57,154
1,219f3a85-89a1-4611-8d80-61f63910ec13,5ee9617bd87fcd309db3fb2f,154,57
0,3231ee9a-483f-464c-b563-da35de30594c,5dd352c51c219b35931aefd1,105,105
1,3231ee9a-483f-464c-b563-da35de30594c,5dd4bd7ae4f4a0499548a810,105,105
0,bb46db0a-ddc3-4507-94ec-486cbdf9dafb,5e2f92e3484f9b5583eddcdb,112,62
1,bb46db0a-ddc3-4507-94ec-486cbdf9dafb,5e4ce1b969ff371388c86078,62,112
0,ca320919-ceef-481b-9777-bc2fa5319ccc,5ce30fb4c6aade001903ed6d,148,155
1,ca320919-ceef-481b-9777-bc2fa5319ccc,5d3758292faa0d0016797c0f,155,148
0,6508345e-7d24-4a45-93da-250485492e38,55f5946a32af74001017047b,64,247
1,6508345e-7d24-4a45-93da-250485492e38,5a693e48c0d8360001082fda,247,64
0,5ab6dbec-f52d-4df2-ba45-78b92fb1cb9f,5db3a4ad4e72fe000cfb3dc9,118,104
1,5ab6dbec-f52d-4df2-ba45-78b92fb1cb9f,5f14c40b8a043d54837e0601,104,118
0,f00d9688-27fe-45ce-9d26-e38f729e8641,5c4534332b1bda0001f5791f,163,56
1,f00d9688-27fe-45ce-9d26-e38f729e8641,5d0fb996286e1700010de2c1,56,163
0,2267d6bb-4542-4dff-872a-5593771a2d24,5e2d9faa72e2fa39058e5b4a,77,243
1,2267d6bb-4542-4dff-872a-5593771a2d24,5e8d3bbdcb3dc611389d1f37,243,77
0,bff43e52-219f-43ad-8329-9ba68c30260f,5df88caf783225616ad3defe,108,168
1,bff43e52-219f-43ad-8329-9ba68c30260f,5e958157d5fa4490493e6c0d,168,108
0,0cf5b16b-83b5-476d-a2d2-c696a4297f6c,55cb7fdafdf99b3c26ae4d4a,250,47
1,0cf5b16b-83b5-476d-a2d2-c696a4297f6c,5d25fb29c03bad001a86e557,47,250
0,5057bc37-07d8-4149-a206-ab98231e2980,5de7e24d97378d000b4eefb5,55,104
1,5057bc37-07d8-4149-a206-ab98231e2980,5ef6d07be683903cd5ae171d,104,55
0,ece26856-e9b0-47d6-a5aa-6090a01adb50,5e6d08da374f5b2c1f67aa85,190,64
1,ece26856-e9b0-47d6-a5aa-6090a01adb50,5f12f20001f4ce0008767b19,64,190
0,7a5ae937-56a7-473e-a6bb-af2313410916,5ecb2895bc80406a12e913a7,211,259
1,7a5ae937-56a7-473e-a6bb-af2313410916,5f122a156da6b5164a0a028c,259,211
0,a2c3d859-d4ec-467e-931c-a8db11edfa65,5c5da579bfe5280001448433,69,273
1,a2c3d859-d4ec-467e-931c-a8db11edfa65,5e718a10031ef50be0aa2092,273,69
0,d8c75271-827d-414b-b574-bf5dd113dea7,5c4de8f726093e000134ee6e,107,189
1,d8c75271-827d-414b-b574-bf5dd113dea7,5d0eb8f40c09d600174dca28,189,107
0,2f72249c-39e1-4aab-a942-200e3ae2424c,5e7fbf90e06daa01664bc717,272,109
1,2f72249c-39e1-4aab-a942-200e3ae2424c,5ed98dc98d52355330659711,109,272
0,3edbfb87-6b83-4dd0-a4d8-09ca1eba6a3e,5de855017d44177cafe19840,98,106
1,3edbfb87-6b83-4dd0-a4d8-09ca1eba6a3e,5f7357ed17b7c1054311b85b,106,98
0,2d7f1113-de9d-4e61-bdbe-38a9bd2a1121,5e87a7fae6b803426eebf112,99,96
1,2d7f1113-de9d-4e61-bdbe-38a9bd2a1121,5f3fecd2bc9bac0b4ca93d30,96,99
0,404a442d-2399-435f-b1f5-e4abb0953517,5c5c4179ee8ba60001336bb1,69,103
1,404a442d-2399-435f-b1f5-e4abb0953517,5cfc3d486e9951001a0cb8cd,103,69
0,42ce8122-bc6c-4c25-8e90-0cb2f2406432,5a135875074b1900012527a9,61,160
1,42ce8122-bc6c-4c25-8e90-0cb2f2406432,5f9ebe0aef3e674711654bab,160,61
0,377bc163-b127-4b18-9333-10c8ae16fb96,5c12f106c4b80e000192c472,60,265
1,377bc163-b127-4b18-9333-10c8ae16fb96,5cd8d86210887400182db201,265,60
0,05f15eb5-1fe9-4407-8006-bbec9814c2a4,5e322c53287816210062d0ac,76,188
1,05f15eb5-1fe9-4407-8006-bbec9814c2a4,5f3a06ed07aaa21cd8a2e3b4,188,76
0,ea7de670-b567-41f3-91fd-46447acc4f2b,5de7b588ff15c2a06658dd1d,113,190
1,ea7de670-b567-41f3-91fd-46447acc4f2b,5f6b9e2aab8b000def48cc53,190,113
